DATATIME,WINDSPEED,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,WINDPOWER
2021/12/4 0:00:00.000,6.7,314,-9,65,825,16988.8803
2021/12/4 0:15:00.000,6.7,314,-9,65,825,16587.6297
2021/12/4 0:30:00.000,6.8,314,-9.1,65,825,16356.66152
2021/12/4 0:45:00.000,6.8,314,-9.1,66,826,16126.59909
2021/12/4 1:00:00.000,6.9,313,-9.2,66,826,15895.63091
2021/12/4 1:15:00.000,6.9,313,-9.2,66,826,15933.67273
2021/12/4 1:30:00.000,7.1,313,-9.2,66,826,16239.81879
2021/12/4 1:45:00.000,7.3,312,-9.2,66,826,16546.87061
2021/12/4 2:00:00.000,7.4,312,-9.2,66,826,16853.01667
2021/12/4 2:15:00.000,7.6,311,-9.2,66,826,17242.49242
2021/12/4 2:30:00.000,7.7,311,-9.2,66,826,17716.20364
2021/12/4 2:45:00.000,7.8,311,-9.1,66,826,18189.00909
2021/12/4 3:00:00.000,7.9,311,-9.1,66,826,18662.7203
2021/12/4 3:15:00.000,7.9,311,-9.1,66,826,19136.43152
2021/12/4 3:30:00.000,8,310,-9.1,66,826,19610.14273
2021/12/4 3:45:00.000,8.1,311,-9.1,65,826,20084.7597
2021/12/4 4:00:00.000,8.2,311,-9.1,65,826,20558.47091
2021/12/4 4:15:00.000,8.2,311,-9.1,65,826,20772.2297
2021/12/4 4:30:00.000,8,310,-9,64,826,20726.03606
2021/12/4 4:45:00.000,8,310,-8.9,64,826,20679.84242
2021/12/4 5:00:00.000,7.9,310,-8.8,63,826,20633.64879
2021/12/4 5:15:00.000,7.8,310,-8.7,63,826,20292.17818
2021/12/4 5:30:00.000,7.6,309,-8.6,62,826,19655.43061
2021/12/4 5:45:00.000,7.4,308,-8.5,62,826,19019.58879
2021/12/4 6:00:00.000,7.2,308,-8.4,61,826,18382.84121
2021/12/4 6:15:00.000,7,307,-8.5,61,826,17611.13576
2021/12/4 6:30:00.000,6.8,306,-8.6,62,826,16704.47242
2021/12/4 6:45:00.000,6.6,305,-8.7,63,827,15796.90333
2021/12/4 7:00:00.000,6.4,304,-8.8,64,827,14890.24
2021/12/4 7:15:00.000,6.3,304,-8.8,64,827,13791.55606
2021/12/4 7:30:00.000,6.2,303,-8.7,63,827,12501.75727
2021/12/4 7:45:00.000,6.2,302,-8.6,63,827,11212.86424
2021/12/4 8:00:00.000,6.1,302,-8.5,62,827,9923.065455
2021/12/4 8:15:00.000,6.1,302,-8.1,61,827,9083.428182
2021/12/4 8:30:00.000,6.2,301,-7.4,58,827,8693.046667
2021/12/4 8:45:00.000,6.2,301,-6.7,56,828,8302.665152
2021/12/4 9:00:00.000,6.3,301,-6,53,828,7912.283636
2021/12/4 9:15:00.000,6.1,300,-5.4,51,828,7226.625152
2021/12/4 9:30:00.000,5.8,299,-4.7,49,828,6245.689697
2021/12/4 9:45:00.000,5.4,298,-4.1,47,828,5265.66
2021/12/4 10:00:00.000,5.1,296,-3.4,45,828,4284.724545
2021/12/4 10:15:00.000,5,293,-2.9,44,828,4048.321818
2021/12/4 10:30:00.000,5.2,293,-2.5,43,828,4555.546061
2021/12/4 10:45:00.000,5.3,293,-2.1,42,828,5061.864545
2021/12/4 11:00:00.000,5.5,292,-1.7,41,828,5569.088788
2021/12/4 11:15:00.000,5.7,292,-1.4,40,828,6118.883636
2021/12/4 11:30:00.000,5.8,291,-1.1,39,828,6712.154848
2021/12/4 11:45:00.000,5.9,290,-0.9,38,828,7305.426061
2021/12/4 12:00:00.000,5.9,290,-0.6,37,828,7898.697273
2021/12/4 12:15:00.000,5.9,290,-0.4,37,828,8372.408485
2021/12/4 12:30:00.000,5.9,289,-0.3,37,828,8727.465455
2021/12/4 12:45:00.000,5.9,288,-0.1,36,827,9083.428182
2021/12/4 13:00:00.000,5.9,287,0,36,827,9438.485152
2021/12/4 13:15:00.000,5.8,286,0.1,36,827,9759.123333
2021/12/4 13:30:00.000,5.8,285,0.1,36,827,10045.34273
2021/12/4 13:45:00.000,5.7,284,0.1,36,827,10331.56212
2021/12/4 14:00:00.000,5.7,283,0.1,36,827,10617.78152
2021/12/4 14:15:00.000,5.6,281,0,36,827,11074.28333
2021/12/4 14:30:00.000,5.5,279,-0.1,36,827,11701.06758
2021/12/4 14:45:00.000,5.5,278,-0.2,36,827,12327.85182
2021/12/4 15:00:00.000,5.3,276,-0.3,36,827,12954.63606
2021/12/4 15:15:00.000,5.4,274,-0.6,37,827,13966.36727
2021/12/4 15:30:00.000,5.6,273,-1,38,827,15362.1397
2021/12/4 15:45:00.000,5.8,272,-1.5,39,827,16757.91212
2021/12/4 16:00:00.000,6,271,-1.9,40,827,18153.68455
2021/12/4 16:15:00.000,6.1,270,-2.4,41,827,19412.68758
2021/12/4 16:30:00.000,6.2,269,-3,42,827,20534.92121
2021/12/4 16:45:00.000,6.3,268,-3.6,43,827,21656.24909
2021/12/4 17:00:00.000,6.4,267,-4.2,44,827,22778.48273
2021/12/4 17:15:00.000,6.5,267,-4.5,44,827,23688.76909
2021/12/4 17:30:00.000,6.6,268,-4.6,43,827,24387.10818
2021/12/4 17:45:00.000,6.7,268,-4.7,42,827,25085.44727
2021/12/4 18:00:00.000,6.8,269,-4.8,41,827,25783.78636
2021/12/4 18:15:00.000,6.9,269,-4.9,41,827,26444.98939
2021/12/4 18:30:00.000,7,269,-5,40,827,27069.96212
2021/12/4 18:45:00.000,7,269,-5.1,40,827,27695.84061
2021/12/4 19:00:00.000,7.1,269,-5.2,39,827,28320.81333
2021/12/4 19:15:00.000,7.1,269,-5.2,39,827,28809.01667
2021/12/4 19:30:00.000,7.1,269,-5.3,38,827,29160.45061
2021/12/4 19:45:00.000,7.1,270,-5.4,38,827,29510.97879
2021/12/4 20:00:00.000,7.1,270,-5.5,37,827,29862.41273
2021/12/4 20:15:00.000,7.1,270,-5.5,37,827,30302.61091
2021/12/4 20:30:00.000,7.2,270,-5.6,37,827,30831.57333
2021/12/4 20:45:00.000,7.3,270,-5.7,37,827,31359.63
2021/12/4 21:00:00.000,7.4,271,-5.8,37,827,31888.59242
2021/12/4 21:15:00.000,7.5,272,-5.9,37,827,32425.70667
2021/12/4 21:30:00.000,7.6,272,-6,37,827,32970.97273
2021/12/4 21:45:00.000,7.7,273,-6,36,827,33517.14455
2021/12/4 22:00:00.000,7.8,274,-6.1,36,827,34062.41061
2021/12/4 22:15:00.000,7.9,274,-6.1,36,827,34511.66636
2021/12/4 22:30:00.000,8,275,-6.1,36,827,34864.91182
2021/12/4 22:45:00.000,8.1,276,-6.1,35,827,35217.25152
2021/12/4 23:00:00.000,8.2,276,-6.1,35,827,35570.49697
2021/12/4 23:15:00.000,8.3,276,-6.1,35,827,35889.32364
2021/12/4 23:30:00.000,8.4,276,-6.1,35,827,36173.73152
2021/12/4 23:45:00.000,8.6,277,-6,34,827,36458.13939
2021/12/5 0:00:00.000,8.4,278,-6.2,37,826,37894.64121
2021/12/5 0:15:00.000,8.4,278,-6.2,37,826,38129.39576
2021/12/5 0:30:00.000,8.5,277,-6.2,37,826,38257.36
2021/12/5 0:45:00.000,8.5,278,-6.3,37,826,38384.40364
2021/12/5 1:00:00.000,8.6,278,-6.3,37,826,38512.36788
2021/12/5 1:15:00.000,8.6,278,-6.3,37,826,38659.66485
2021/12/5 1:30:00.000,8.7,278,-6.3,37,826,38827.21515
2021/12/5 1:45:00.000,8.7,279,-6.3,36,825,38995.68606
2021/12/5 2:00:00.000,8.8,278,-6.3,36,825,39163.23636
2021/12/5 2:15:00.000,8.8,278,-6.3,36,825,39348.27818
2021/12/5 2:30:00.000,8.8,279,-6.3,36,825,39549.89091
2021/12/5 2:45:00.000,8.8,280,-6.3,36,825,39752.42424
2021/12/5 3:00:00.000,8.8,280,-6.3,36,825,39954.03697
2021/12/5 3:15:00.000,8.8,280,-6.3,36,825,40080.16
2021/12/5 3:30:00.000,8.7,279,-6.3,36,825,40129.87273
2021/12/5 3:45:00.000,8.7,279,-6.4,35,824,40178.66485
2021/12/5 4:00:00.000,8.6,278,-6.4,35,824,40228.37758
2021/12/5 4:15:00.000,8.6,277,-6.4,35,824,40306.62909
2021/12/5 4:30:00.000,8.5,276,-6.5,35,824,40413.41939
2021/12/5 4:45:00.000,8.5,275,-6.5,36,824,40520.2097
2021/12/5 5:00:00.000,8.5,275,-6.6,36,824,40627
2021/12/5 5:15:00.000,8.5,274,-6.6,36,824,40756.80545
2021/12/5 5:30:00.000,8.5,273,-6.6,36,824,40909.62606
2021/12/5 5:45:00.000,8.6,273,-6.7,36,824,41063.36727
2021/12/5 6:00:00.000,8.6,273,-6.7,36,824,41216.18788
2021/12/5 6:15:00.000,8.6,273,-6.7,36,824,41409.51515
2021/12/5 6:30:00.000,8.6,273,-6.7,36,824,41642.42848
2021/12/5 6:45:00.000,8.7,273,-6.7,36,824,41876.26242
2021/12/5 7:00:00.000,8.7,273,-6.7,36,824,42109.17576
2021/12/5 7:15:00.000,8.7,273,-6.6,36,824,42257.39333
2021/12/5 7:30:00.000,8.7,273,-6.5,36,824,42319.99455
2021/12/5 7:45:00.000,8.6,273,-6.4,35,824,42381.67515
2021/12/5 8:00:00.000,8.6,273,-6.3,35,824,42444.27636
2021/12/5 8:15:00.000,8.6,273,-5.9,34,824,42531.73394
2021/12/5 8:30:00.000,8.7,272,-5.2,33,824,42644.96848
2021/12/5 8:45:00.000,8.7,271,-4.5,31,824,42757.28242
2021/12/5 9:00:00.000,8.8,271,-3.8,30,824,42870.51697
2021/12/5 9:15:00.000,8.7,270,-3.2,29,824,42768.3297
2021/12/5 9:30:00.000,8.5,270,-2.7,28,824,42450.72061
2021/12/5 9:45:00.000,8.4,269,-2.1,27,824,42133.11152
2021/12/5 10:00:00.000,8.2,269,-1.6,26,824,41815.50242
2021/12/5 10:15:00.000,8.1,268,-1.1,26,824,41450.02182
2021/12/5 10:30:00.000,8,267,-0.7,25,824,41035.74909
2021/12/5 10:45:00.000,7.9,266,-0.3,25,824,40620.55576
2021/12/5 11:00:00.000,7.8,266,0.1,24,824,40206.28303
2021/12/5 11:15:00.000,7.9,266,0.4,24,824,40453.00545
2021/12/5 11:30:00.000,8,266,0.7,24,824,41360.72303
2021/12/5 11:45:00.000,8.1,266,0.9,23,823,42268.44061
2021/12/5 12:00:00.000,8.2,266,1.2,23,823,43176.15818
2021/12/5 12:15:00.000,8.3,266,1.4,23,823,44000.10061
2021/12/5 12:30:00.000,8.4,267,1.5,23,823,44739.34727
2021/12/5 12:45:00.000,8.5,267,1.6,22,823,45479.51455
2021/12/5 13:00:00.000,8.6,268,1.7,22,823,45905.30813
2021/12/5 13:15:00.000,8.6,268,1.7,22,823,45675.34902
2021/12/5 13:30:00.000,8.5,267,1.7,22,823,45905.42474
2021/12/5 13:45:00.000,8.4,267,1.6,23,822,45862.79343
2021/12/5 14:00:00.000,8.3,266,1.6,23,822,45763.54305
2021/12/5 14:15:00.000,8.2,265,1.5,23,822,45879.87048
2021/12/5 14:30:00.000,8.1,264,1.4,24,822,45936.74957
2021/12/5 14:45:00.000,8.2,263,1.2,24,822,45640.55083
2021/12/5 15:00:00.000,8.1,262,1.1,25,822,45668.24448
2021/12/5 15:15:00.000,8.1,261,0.8,25,822,45829.41654
2021/12/5 15:30:00.000,8.2,262,0.4,26,822,45721.46005
2021/12/5 15:45:00.000,8.2,262,0.1,27,822,45807.17609
2021/12/5 16:00:00.000,8.3,262,-0.3,28,822,45774.22854
2021/12/5 16:15:00.000,8.3,262,-0.7,29,822,45894.27563
2021/12/5 16:30:00.000,8.2,264,-1.2,30,822,45890.76368
2021/12/5 16:45:00.000,8.2,264,-1.6,31,822,45346.94727
2021/12/5 17:00:00.000,8.2,266,-2.1,32,822,44658.33394
2021/12/5 17:15:00.000,8.2,269,-2.4,33,822,43693.53879
2021/12/5 17:30:00.000,8.1,271,-2.7,34,822,42453.48242
2021/12/5 17:45:00.000,8,276,-3,35,823,41213.42606
2021/12/5 18:00:00.000,8,279,-3.3,36,823,39973.3697
2021/12/5 18:15:00.000,8,283,-3.6,36,823,38656.90303
2021/12/5 18:30:00.000,7.9,287,-3.8,37,823,37264.02606
2021/12/5 18:45:00.000,7.9,291,-4.1,38,823,35871.14909
2021/12/5 19:00:00.000,7.9,295,-4.3,39,823,34478.27212
2021/12/5 19:15:00.000,7.9,298,-4.5,40,823,33233.61273
2021/12/5 19:30:00.000,7.9,300,-4.8,41,823,32136.2503
2021/12/5 19:45:00.000,8,303,-5.1,42,824,31038.88788
2021/12/5 20:00:00.000,8,305,-5.4,43,824,29941.52545
2021/12/5 20:15:00.000,7.9,307,-5.7,43,824,29206.88182
2021/12/5 20:30:00.000,8,310,-6,44,824,28835.87758
2021/12/5 20:45:00.000,8.1,312,-6.3,45,824,28464.87333
2021/12/5 21:00:00.000,8.1,315,-6.6,46,824,28093.86909
2021/12/5 21:15:00.000,8.1,316,-6.8,47,824,27829.65515
2021/12/5 21:30:00.000,8.1,319,-7,48,824,27673.15212
2021/12/5 21:45:00.000,8,321,-7.3,49,824,27516.64909
2021/12/5 22:00:00.000,8,323,-7.5,50,824,27360.14606
2021/12/5 22:15:00.000,8,325,-7.7,50,824,27253.35576
2021/12/5 22:30:00.000,8,328,-7.9,50,824,27197.19879
2021/12/5 22:45:00.000,8.1,330,-8,51,825,27140.12121
2021/12/5 23:00:00.000,8.1,332,-8.2,51,825,27083.96424
2021/12/5 23:15:00.000,8.2,334,-8.3,52,825,27383.16121
2021/12/5 23:30:00.000,8.3,335,-8.4,53,825,28038.63273
2021/12/5 23:45:00.000,8.4,336,-8.5,54,825,28694.10424
2021/12/6 0:00:00.000,8.3,341,-8.8,54,826,33291.7
2021/12/6 0:15:00.000,8.3,341,-8.8,54,826,33711.14
2021/12/6 0:30:00.000,8.4,341,-8.8,54,826,34055.12
2021/12/6 0:45:00.000,8.5,342,-8.9,54,826,34399.1
2021/12/6 1:00:00.000,8.6,342,-8.9,54,826,34743.08
2021/12/6 1:15:00.000,8.6,342,-8.9,54,826,35400.66
2021/12/6 1:30:00.000,8.8,341,-8.9,54,826,36371.84
2021/12/6 1:45:00.000,8.9,341,-8.9,55,827,37344
2021/12/6 2:00:00.000,9,341,-8.9,55,827,38315.18
2021/12/6 2:15:00.000,9,341,-8.9,55,827,39014.9
2021/12/6 2:30:00.000,9,340,-8.8,55,827,39441.2
2021/12/6 2:45:00.000,9,340,-8.8,56,827,39867.5
2021/12/6 3:00:00.000,9.1,339,-8.7,56,827,40293.8
2021/12/6 3:15:00.000,9.1,339,-8.7,56,827,40586.82
2021/12/6 3:30:00.000,9.1,339,-8.7,57,827,40746.56
2021/12/6 3:45:00.000,9.2,338,-8.7,57,828,40905.32
2021/12/6 4:00:00.000,9.2,338,-8.7,58,828,41065.06
2021/12/6 4:15:00.000,9.2,338,-8.8,59,828,41145.42
2021/12/6 4:30:00.000,9.1,337,-9,60,828,41148.36
2021/12/6 4:45:00.000,9,338,-9.2,61,829,41150.32
2021/12/6 5:00:00.000,8.9,337,-9.4,62,829,41153.26
2021/12/6 5:15:00.000,8.8,337,-9.6,62,829,40917.08
2021/12/6 5:30:00.000,8.7,337,-9.7,63,829,40442.76
2021/12/6 5:45:00.000,8.6,337,-9.8,64,829,39968.44
2021/12/6 6:00:00.000,8.5,337,-9.9,65,829,39494.12
2021/12/6 6:15:00.000,8.4,337,-10.1,66,829,38886.52
2021/12/6 6:30:00.000,8.3,337,-10.2,67,829,38145.64
2021/12/6 6:45:00.000,8.2,337,-10.3,68,830,37403.78
2021/12/6 7:00:00.000,8.1,337,-10.4,69,830,36662.9
2021/12/6 7:15:00.000,8,336,-10.5,69,830,35532.96
2021/12/6 7:30:00.000,7.9,336,-10.4,69,830,34012.98
2021/12/6 7:45:00.000,7.7,336,-10.4,68,831,32493
2021/12/6 8:00:00.000,7.6,336,-10.3,68,831,30973.02
2021/12/6 8:15:00.000,7.2,336,-10,66,831,29480.48
2021/12/6 8:30:00.000,6.9,335,-9.5,63,831,28015.38
2021/12/6 8:45:00.000,6.5,335,-9,60,832,26551.26
2021/12/6 9:00:00.000,6.2,334,-8.5,57,832,25086.16
2021/12/6 9:15:00.000,5.8,333,-8.1,54,832,23476.02
2021/12/6 9:30:00.000,5.3,332,-7.6,51,832,21719.86
2021/12/6 9:45:00.000,4.8,330,-7.1,48,832,19963.7
2021/12/6 10:00:00.000,4.4,328,-6.6,45,832,18207.54
2021/12/6 10:15:00.000,4.3,327,-6.2,43,832,17809.66
2021/12/6 10:30:00.000,4.6,327,-5.9,42,832,18770.06
2021/12/6 10:45:00.000,5.1,327,-5.6,41,833,19730.46
2021/12/6 11:00:00.000,5.5,327,-5.3,40,833,20690.86
2021/12/6 11:15:00.000,5.9,327,-5,39,833,21939.38
2021/12/6 11:30:00.000,6.4,327,-4.9,38,833,23477
2021/12/6 11:45:00.000,7,328,-4.7,38,833,25013.64
2021/12/6 12:00:00.000,7.5,328,-4.6,37,833,26551.26
2021/12/6 12:15:00.000,7.8,328,-4.5,37,833,27601.82
2021/12/6 12:30:00.000,8.1,327,-4.4,37,833,28166.3
2021/12/6 12:45:00.000,8.2,327,-4.3,37,832,28731.76
2021/12/6 13:00:00.000,8.5,326,-4.2,37,832,29296.24
2021/12/6 13:15:00.000,8.5,326,-4.2,37,832,29051.24
2021/12/6 13:30:00.000,8.2,324,-4.2,38,832,27997.74
2021/12/6 13:45:00.000,7.9,324,-4.2,38,832,26944.24
2021/12/6 14:00:00.000,7.7,322,-4.2,39,832,25890.74
2021/12/6 14:15:00.000,7.3,321,-4.3,40,832,24511.88
2021/12/6 14:30:00.000,6.8,320,-4.4,41,832,22807.66
2021/12/6 14:45:00.000,6.4,319,-4.5,42,832,21103.44
2021/12/6 15:00:00.000,5.9,317,-4.6,43,832,19399.22
2021/12/6 15:15:00.000,5.7,317,-4.9,44,832,18536.82
2021/12/6 15:30:00.000,5.9,317,-5.2,46,832,18514.28
2021/12/6 15:45:00.000,6,317,-5.6,48,833,18491.74
2021/12/6 16:00:00.000,6.2,317,-5.9,50,833,18469.2
2021/12/6 16:15:00.000,6.3,317,-6.3,52,833,18719.1
2021/12/6 16:30:00.000,6.5,317,-6.8,55,833,19241.44
2021/12/6 16:45:00.000,6.9,318,-7.3,57,833,19763.78
2021/12/6 17:00:00.000,7.1,318,-7.8,60,833,20286.12
2021/12/6 17:15:00.000,7.2,318,-8.2,62,833,20469.38
2021/12/6 17:30:00.000,7.3,319,-8.3,63,833,20313.56
2021/12/6 17:45:00.000,7.3,319,-8.5,64,833,20158.72
2021/12/6 18:00:00.000,7.4,319,-8.6,65,833,20002.9
2021/12/6 18:15:00.000,7.4,319,-8.7,65,833,19723.6
2021/12/6 18:30:00.000,7.4,319,-8.8,65,833,19320.82
2021/12/6 18:45:00.000,7.3,320,-8.9,65,834,18918.04
2021/12/6 19:00:00.000,7.3,320,-9,65,834,18515.26
2021/12/6 19:15:00.000,7.3,320,-9.1,65,834,18041.92
2021/12/6 19:30:00.000,7.4,319,-9.2,65,834,17499.98
2021/12/6 19:45:00.000,7.5,320,-9.2,64,834,16958.04
2021/12/6 20:00:00.000,7.5,319,-9.3,64,834,16416.1
2021/12/6 20:15:00.000,7.5,319,-9.3,64,834,16049.58
2021/12/6 20:30:00.000,7.4,319,-9.3,63,834,15859.46
2021/12/6 20:45:00.000,7.5,318,-9.4,63,834,15669.34
2021/12/6 21:00:00.000,7.4,318,-9.4,62,834,15479.22
2021/12/6 21:15:00.000,7.4,317,-9.4,62,834,15263.62
2021/12/6 21:30:00.000,7.3,317,-9.4,62,834,15023.52
2021/12/6 21:45:00.000,7.2,315,-9.5,62,834,14782.44
2021/12/6 22:00:00.000,7.1,314,-9.5,62,834,14542.34
2021/12/6 22:15:00.000,7.1,314,-9.5,62,834,14491.38
2021/12/6 22:30:00.000,7.1,313,-9.5,61,834,14630.54
2021/12/6 22:45:00.000,7,312,-9.5,61,834,14769.7
2021/12/6 23:00:00.000,7,311,-9.5,60,834,14908.86
2021/12/6 23:15:00.000,7,310,-9.5,60,834,15191.1
2021/12/6 23:30:00.000,7,309,-9.5,60,834,15617.4
2021/12/6 23:45:00.000,7.1,308,-9.5,59,834,16043.7
2021/12/7 0:00:00.000,7.2,309,-9.6,53,834,17422.56
2021/12/7 0:15:00.000,7.2,309,-9.6,52,834,17409.82
2021/12/7 0:30:00.000,7.2,308,-9.5,51,834,17441.18
2021/12/7 0:45:00.000,7.1,307,-9.4,50,834,17473.52
2021/12/7 1:00:00.000,7.2,306,-9.3,49,834,17504.88
2021/12/7 1:15:00.000,7.2,305,-9.3,48,834,17816.52
2021/12/7 1:30:00.000,7.2,304,-9.2,47,834,18408.44
2021/12/7 1:45:00.000,7.3,302,-9.2,46,833,19000.36
2021/12/7 2:00:00.000,7.4,301,-9.1,45,833,19592.28
2021/12/7 2:15:00.000,7.5,300,-9.1,45,833,20181.26
2021/12/7 2:30:00.000,7.6,299,-9,44,833,20766.32
2021/12/7 2:45:00.000,7.7,299,-8.9,44,833,21351.38
2021/12/7 3:00:00.000,7.7,299,-8.8,43,833,21936.44
2021/12/7 3:15:00.000,7.7,299,-8.8,43,833,22398.02
2021/12/7 3:30:00.000,7.7,299,-8.7,42,833,22736.12
2021/12/7 3:45:00.000,7.8,298,-8.6,42,833,23074.22
2021/12/7 4:00:00.000,7.8,298,-8.5,41,833,23412.32
2021/12/7 4:15:00.000,7.8,298,-8.4,41,833,23540.7
2021/12/7 4:30:00.000,7.8,298,-8.3,40,833,23458.38
2021/12/7 4:45:00.000,7.7,299,-8.2,39,832,23376.06
2021/12/7 5:00:00.000,7.7,299,-8.1,38,832,23293.74
2021/12/7 5:15:00.000,7.7,299,-8,38,832,23178.1
2021/12/7 5:30:00.000,7.7,299,-7.9,37,832,23028.16
2021/12/7 5:45:00.000,7.7,299,-7.8,37,833,22878.22
2021/12/7 6:00:00.000,7.7,299,-7.7,36,833,22728.28
2021/12/7 6:15:00.000,7.7,299,-7.7,36,833,22435.26
2021/12/7 6:30:00.000,7.7,299,-7.6,35,833,21998.18
2021/12/7 6:45:00.000,7.7,299,-7.5,35,833,21560.12
2021/12/7 7:00:00.000,7.6,299,-7.4,34,833,21123.04
2021/12/7 7:15:00.000,7.6,299,-7.3,34,833,20292
2021/12/7 7:30:00.000,7.4,299,-7.1,33,833,19067
2021/12/7 7:45:00.000,7.4,299,-6.9,33,833,17842.98
2021/12/7 8:00:00.000,7.3,299,-6.7,32,833,16617.98
2021/12/7 8:15:00.000,7.2,298,-6.2,31,833,15643.86
2021/12/7 8:30:00.000,7.1,298,-5.4,29,833,14921.6
2021/12/7 8:45:00.000,6.9,297,-4.5,28,834,14198.36
2021/12/7 9:00:00.000,6.8,296,-3.7,26,834,13476.1
2021/12/7 9:15:00.000,6.6,295,-2.9,25,834,13076.26
2021/12/7 9:30:00.000,6.6,294,-2.1,24,834,12998.84
2021/12/7 9:45:00.000,6.6,293,-1.4,23,834,12921.42
2021/12/7 10:00:00.000,6.6,292,-0.6,22,834,12844
2021/12/7 10:15:00.000,6.3,290,0.1,21,834,12097.24
2021/12/7 10:30:00.000,5.9,289,0.7,20,834,10682.12
2021/12/7 10:45:00.000,5.5,287,1.2,19,834,9267
2021/12/7 11:00:00.000,5.2,285,1.8,18,834,7851.88
2021/12/7 11:15:00.000,4.9,283,2.3,18,834,7233.5
2021/12/7 11:30:00.000,4.9,282,2.6,18,834,7410.88
2021/12/7 11:45:00.000,5,280,2.9,17,834,7589.24
2021/12/7 12:00:00.000,5,279,3.2,17,834,7766.62
2021/12/7 12:15:00.000,4.9,278,3.5,17,834,7847.96
2021/12/7 12:30:00.000,4.8,277,3.6,17,834,7833.26
2021/12/7 12:45:00.000,4.8,276,3.8,16,833,7818.56
2021/12/7 13:00:00.000,4.7,275,3.9,16,833,7803.86
2021/12/7 13:15:00.000,4.7,274,4,16,833,7783.28
2021/12/7 13:30:00.000,4.6,272,4,16,833,7758.78
2021/12/7 13:45:00.000,4.5,273,3.9,17,833,7733.3
2021/12/7 14:00:00.000,4.4,271,3.9,17,833,7708.8
2021/12/7 14:15:00.000,4.4,271,3.8,17,833,7797
2021/12/7 14:30:00.000,4.4,270,3.5,18,833,7998.88
2021/12/7 14:45:00.000,4.3,270,3.2,18,833,8199.78
2021/12/7 15:00:00.000,4.3,269,2.9,19,833,8401.66
2021/12/7 15:15:00.000,4.3,269,2.3,20,833,8749.56
2021/12/7 15:30:00.000,4.4,270,1.4,21,833,9242.5
2021/12/7 15:45:00.000,4.5,270,0.4,23,833,9736.42
2021/12/7 16:00:00.000,4.6,270,-0.5,24,833,10229.36
2021/12/7 16:15:00.000,4.7,271,-1.4,26,833,10641.94
2021/12/7 16:30:00.000,4.8,272,-2.2,27,833,10974.16
2021/12/7 16:45:00.000,4.9,274,-3.1,29,833,11306.38
2021/12/7 17:00:00.000,5,275,-3.9,30,833,11638.6
2021/12/7 17:15:00.000,5.2,274,-4.4,31,833,11933.58
2021/12/7 17:30:00.000,5.3,274,-4.6,31,833,12191.32
2021/12/7 17:45:00.000,5.5,275,-4.7,31,833,12450.04
2021/12/7 18:00:00.000,5.6,275,-4.9,31,833,12707.78
2021/12/7 18:15:00.000,5.8,275,-5,31,833,12955.72
2021/12/7 18:30:00.000,5.9,274,-5.1,31,833,13193.86
2021/12/7 18:45:00.000,6,273,-5.2,31,834,13432
2021/12/7 19:00:00.000,6.1,272,-5.3,31,834,13670.14
2021/12/7 19:15:00.000,6.1,272,-5.3,31,834,13780.88
2021/12/7 19:30:00.000,6.1,272,-5.4,31,834,13764.22
2021/12/7 19:45:00.000,6.2,273,-5.5,31,834,13747.56
2021/12/7 20:00:00.000,6.2,273,-5.6,31,834,13730.9
2021/12/7 20:15:00.000,6.2,274,-5.7,31,834,13676.02
2021/12/7 20:30:00.000,6.1,275,-5.8,31,834,13580.96
2021/12/7 20:45:00.000,6.1,276,-5.9,32,834,13485.9
2021/12/7 21:00:00.000,6,277,-6,32,834,13390.84
2021/12/7 21:15:00.000,6.1,278,-6.1,32,834,13268.34
2021/12/7 21:30:00.000,6,279,-6.2,32,834,13118.4
2021/12/7 21:45:00.000,5.9,279,-6.3,31,834,12968.46
2021/12/7 22:00:00.000,5.8,280,-6.4,31,834,12818.52
2021/12/7 22:15:00.000,5.8,280,-6.4,31,834,12631.34
2021/12/7 22:30:00.000,5.7,279,-6.5,31,834,12406.92
2021/12/7 22:45:00.000,5.6,278,-6.6,30,834,12181.52
2021/12/7 23:00:00.000,5.4,277,-6.7,30,834,11957.1
2021/12/7 23:15:00.000,5.4,275,-6.7,30,834,11896.34
2021/12/7 23:30:00.000,5.3,274,-6.7,29,834,11999.24
2021/12/7 23:45:00.000,5.3,273,-6.6,29,833,12102.14
2021/12/8 0:00:00.000,4.9,275,-6.8,27,834,4584.56
2021/12/8 0:15:00.000,4.9,272,-6.8,27,834,4561.04
2021/12/8 0:30:00.000,5,270,-6.7,27,834,4831.52
2021/12/8 0:45:00.000,5,269,-6.6,26,834,5102
2021/12/8 1:00:00.000,5.1,267,-6.5,26,834,5372.48
2021/12/8 1:15:00.000,5,265,-6.4,26,834,5419.52
2021/12/8 1:30:00.000,4.9,265,-6.2,25,834,5242.14
2021/12/8 1:45:00.000,4.8,266,-6.1,25,833,5064.76
2021/12/8 2:00:00.000,4.7,266,-5.9,24,833,4887.38
2021/12/8 2:15:00.000,4.6,265,-5.7,24,833,4965.78
2021/12/8 2:30:00.000,4.6,263,-5.6,24,833,5299.96
2021/12/8 2:45:00.000,4.8,262,-5.5,23,833,5634.14
2021/12/8 3:00:00.000,4.8,259,-5.4,23,833,5968.32
2021/12/8 3:15:00.000,4.8,258,-5.3,23,833,6196.66
2021/12/8 3:30:00.000,4.7,259,-5.4,23,833,6320.14
